#[Succeeded /Failed / Skipped / Total] 76 /22 / 2 / 100
#Total time: 460.3204069137573 seconds for 100 samples
original,perturbed,True,Pred_original,Pred_perturbed,success,time,n_positions
"Apple Launches Graphics Software, Video Bundle  LOS ANGELES (Reuters) - Apple Computer Inc.&lt;AAPL.O&gt; on  Tuesday began shipping a new program designed to let users  create real-time motion graphics and unveiled a discount  video-editing software bundle featuring its flagship Final Cut  Pro software.","Apple Undertake Chart Software, Visual Pool  THE ANGELES (Reuters) - Apple Computer Inc.&lt;AAPL.aussie&gt; on  Tuesday launch shipping a new program designed to let users  create real-time application graphics and publicize a discount  video-editing software bundle featuring its regalia Elapsed Cut  Professional software.",3,3,2,True,4.3185083866119385,-1
"Dutch Retailer Beats Apple to Local Download Market  AMSTERDAM (Reuters) - Free Record Shop, a Dutch music  retail chain, beat Apple Computer Inc. to market on Tuesday  with the launch of a new download service in Europe's latest  battleground for digital song services.","Caribbean Dealership Downs Apple to Domestically Dumping Market  BRUSSELS (Reuters) - Free Record Shop, a Dutch music  retail chain, topped Apple Computer Inc. to market on Tuesday  with the launch of a newest dumping service in Europe's youngest  battleground for digital chanson services.",3,3,2,True,3.472081422805786,-1
"Super ant colony hits Australia A giant 100km colony of ants  which has been discovered in Melbourne, Australia, could threaten local insect species.","Swell ant colony hits Australia A giant 100km colony of cockroaches  which has been discovered in Torquay, Australian, could threaten local insect species.",3,3,0,True,1.5829827785491943,-1
"Socialites unite dolphin groups Dolphin groups, or ""pods"", rely on socialites to keep them from collapsing, scientists claim.","Celebrities unite dolphin groups Dolphin groups, or ""pods"", rely on celebs to keep them from collapsing, sciences claim.",3,3,0,True,1.0195198059082031,-1
Teenage T. rex's monster growth Tyrannosaurus rex achieved its massive size due to an enormous growth spurt during its adolescent years.,Teenage T. rex's monster growth Pterodactyl rex achieved its massive size due to an enormous growth spurt during its adolescent years.,3,3,2,True,0.26021623611450195,-1
"Scientists Discover Ganymede has a Lumpy Interior Jet Propulsion Lab -- Scientists have discovered irregular lumps beneath the icy surface of Jupiter's largest moon, Ganymede. These irregular masses may be rock formations, supported by Ganymede's icy shell for billions of years...","Scientists Discover Enceladus has a Lumpy Inboard Airbus Powering Laboratories -- Scientists have discovered unfit lumps beneath the icy acreage of Jupiter's largest moun, Enceladus. Those jagged masses may sont shake constellations, supported by Ganymede's icy shell for billions of ageing...",3,3,0,True,4.207547426223755,-1
"Mars Rovers Relay Images Through Mars Express European Space Agency -- ESAs Mars Express has relayed pictures from one of NASA's Mars rovers for the first time, as part of a set of interplanetary networking demonstrations.     The demonstrations pave the way for future Mars missions to draw on joint interplanetary networking capabilities...","Mar Orbiter Relays Profile For Marse Said European Space Establishments -- ESAs Sea Manifesto has routed movies from one of NASA's Nov orbiter for the first stardate, as fraction of a define of interplanetary networks marched.     Both protesters pave the lanes for forward Seas remit to draw on shared asteroid nets fitness...",3,3,0,True,8.882631063461304,-1
"Rocking the Cradle of Life When did life begin? One evidential clue stems from the fossil records in Western Australia, although whether these layered sediments are biological or chemical has spawned a spirited debate. Oxford researcher, Nicola McLoughlin, describes some of the issues in contention.","Rocking the Cradle of Life When has life opened? One evidential index rod from the dinosaur dossier in Western Australian, although whether these layered schist are biological or drugs has spawned a alive debate. Edinburgh interrogators, Nicola molloy, describes some of the issues in contention.",3,3,0,True,3.9623193740844727,-1
"Storage, servers bruise HP earnings update Earnings per share rise compared with a year ago, but company misses analysts' expectations by a long shot.","Shop, servers bruise HP compensation latest Earns per shares soaring compared with a year ahead, but business missing analysts' anticipated by a interminable filmed.",3,3,3,False,5.378271102905273,-1
"IBM to hire even more new workers By the end of the year, the computing giant plans to have its biggest headcount since 1991.","IBM to hire even more new workers By the ended of the yr, the computing giant diets to have its biggest headcount because 1991.",3,3,2,True,1.3028929233551025,-1
Sun's Looking Glass Provides 3D View Developers get early code for new operating system 'skin' still being crafted.,Sun's Search Moon Bring 3D Think Developers earn fastest encryption for youngest labour scheme 'skin' instead being framed.,3,3,3,False,4.812495231628418,-1
IBM Chips May Someday Heal Themselves New technology applies electrical fuses to help identify and repair faults.,IBM Chips Maybe Someday Heal Oneself New technology applies electrical fuses to help identify and repair foibles.,3,3,2,True,1.0090155601501465,-1
"Some People Not Eligible to Get in on Google IPO Google has billed its IPO as a way for everyday people to get in on the process, denying Wall Street the usual stranglehold it's had on IPOs. Public bidding, a minimum of just five shares, an open process with 28 underwriters - all this pointed to a new level of public participation. But this isn't the case.",,3,2,-1,False,-1.0,-1
"Rivals Try to Turn Tables on Charles Schwab By MICHAEL LIEDTKE     SAN FRANCISCO (AP) -- With its low prices and iconoclastic attitude, discount stock broker Charles Schwab Corp. (SCH) represented an annoying stone in Wall Street's wing-tipped shoes for decades...","Rivals Try to Turn Tables on Charles Schwab By MICHAEL LIEDTKE     SAN FRANCISCO (APS) -- With its low prices and iconoclastic attitude, discount stock broker Charles Schwab Corp. (SCH) represented an annoying stone in Wall Street's wing-tipped shoes for decades...",3,3,0,True,0.44553279876708984,-1
News: Sluggish movement on power grid cyber security Industry cyber security standards fail to reach some of the most vulnerable components of the power grid.\,Newspapers: Slowing homelessness on energies mesh digital ensuring Industry digital ensuring norms missed to got some of the most fragile ingredient of the electricity grid.\,3,3,3,False,4.796223402023315,-1
Giddy Phelps Touches Gold for First Time Michael Phelps won the gold medal in the 400 individual medley and set a world record in a time of 4 minutes 8.26 seconds.,Giddy Phelps Touches Gold for First Time Michael Phelps won the gold ornaments in the 400 own medley and ensemble a world record in a time of 4 minutes 8.26 seconds.,1,1,0,True,0.9846978187561035,-1
"Tougher rules won't soften Law's game FOXBOROUGH -- Looking at his ridiculously developed upper body, with huge biceps and hardly an ounce of fat, it's easy to see why Ty Law, arguably the best cornerback in football, chooses physical play over finesse. That's not to imply that he's lacking a finesse component, because he can shut down his side of the field much as Deion Sanders ...","Tougher rules won't soften Law's game FOXBOROUGH -- Looking at his ridiculously developed upper body, with huge dumbbells and hardly an ounce of slob, it's unadulterated to worm why Derek Law, arguably the best spiller in football, chooses physical gaming over crunchy. That's not to imply that he's lacking a finesse component, because he can shut down his side of the domains much as Wrs Sanders ...",1,1,3,True,3.1997036933898926,-1
"Shoppach doesn't appear ready to hit the next level With the weeks dwindling until Jason Varitek enters free agency, the Red Sox continue to carefully monitor Kelly Shoppach , their catcher of the future, in his climb toward the majors. The Sox like most of what they have seen at Triple A Pawtucket from Shoppach, though it remains highly uncertain whether he can make the adjustments at the plate ...","Shoppach doesn't displays ready to hit the next strata With the chau reductions until Brandon Varitek enters free agency, the Red Sox persevering to powerfully audit Kel Shoppach , their batters of the later, in his climb toward the magnates. The Sox like most of what they owns estimated at Triple A Pawtucket from Shoppach, though it remains highly shadowy whether he can make the adaptive at the plate ...",1,1,2,True,5.896012783050537,-1
"Mighty Ortiz makes sure Sox can rest easy Just imagine what David Ortiz could do on a good night's rest. Ortiz spent the night before last with his baby boy, D'Angelo, who is barely 1 month old. He had planned on attending the Red Sox' Family Day at Fenway Park yesterday morning, but he had to sleep in. After all, Ortiz had a son at home, and he ...","Mighty Ortiz makes insured Sox can diner smooth Unmarried envision what David Ortiz could ca on a super night's persist. Ortiz invests the night before recent with his baby boy, D'Angelo, who is barely 1 month old. It had planned on attending the Red Sox' Family Day at Fenway Park nowadays morning, but he had to sleep in. Since all, Ortiz had a son at home, and he ...",1,1,2,True,4.290120840072632,-1
"They've caught his eye In  quot;helping themselves, quot; Ricky Bryant, Chas Gessner, Michael Jennings, and David Patten did nothing Friday night to make Bill Belichick's decision on what to do with his receivers any easier.","They've reaping his eyelids In  quot;attending themselves, quot; Rick Tyson, Chas Gessner, Michael Stevenson, and David Patten es nothing Today soiree to lend Act Belichick's decision on what to makes with his receivers any easier.",1,1,1,False,5.143233060836792,-1
"Indians Mount Charge The Cleveland Indians pulled within one game of the AL Central lead by beating the Minnesota Twins, 7-1, Saturday night with home runs by Travis Hafner and Victor Martinez.","Natives Assembling Charge The Minneapolis Indigenous withdrawal within one game of the DU Amid lead by beating the Minnesota Twins, 7-1, Hoy nightfall with families runs by Travis Hafner and Gonzalez Ines.",1,1,0,True,4.0296924114227295,-1
Sister of man who died in Vancouver police custody slams chief (Canadian Press) Canadian Press - VANCOUVER (CP) - The sister of a man who died after a violent confrontation with police has demanded the city's chief constable resign for defending the officer involved.,Sibling of mankind who chip in Oakland police guards attacking main (Canadian Pers) Canadian Journalists - OTTAWA (PO) - The sister of a mating who assassinated after a drastic conflict with policemen hague invite the city's headboard constabulary departure for conserve the gov involvement.,0,0,3,True,9.823457479476929,-1
"Man Sought  #36;50M From McGreevey, Aides Say (AP) AP - The man who claims Gov. James E. McGreevey sexually harassed him was pushing for a cash settlement of up to  #36;50 million before the governor decided to announce that he was gay and had an extramarital affair, sources told The Associated Press.","Man Sought  #36;50M From McGreevey, Aides Say (AP) HA - The man who claims Functionaries. James E. McGreevey sexually harassed him was pushing for a cash settlement of up to  #36;50 million before the governor decided to announce that he was gay and had an extramarital affair, sources told The Associated Press.",0,0,1,True,0.803818941116333,-1
"Explosions Echo Throughout Najaf NAJAF, Iraq - Explosions and gunfire rattled through the city of Najaf as U.S. troops in armored vehicles and tanks rolled back into the streets here Sunday, a day after the collapse of talks - and with them a temporary cease-fire - intended to end the fighting in this holy city...","Exploded Eco In Ayatollah NAJAF, Saddam - Exploded and filming dumbfounded through the city of Ayatollah as U.avec. rations in armour wagon and aquarium foray back into the sidewalks here Sunday, a day after the tumbles of lectures - and with them a temporary cease-fire - oriented to ceases the wars in this santi commune...",0,0,3,True,8.655822038650513,-1
"Frail Pope Celebrates Mass at Lourdes LOURDES, France - A frail Pope John Paul II, breathing heavily and gasping at times, celebrated an open-air Mass on Sunday for several hundred thousand pilgrims, many in wheelchairs, at a shrine to the Virgin Mary that is associated with miraculous cures.    At one point he said ""help me"" in Polish while struggling through his homily in French...","Unconvincing Ink Commemorated Mammoth at Unwieldy HEFTY, Francie - A tenuous Papal Johannes Paulus THIRDLY, exhales vastly and sighed at time, celebration an open-air Bulk on Weekends for diversified hundred thousand basking, many in chairmen, at a mausoleum to the Blank Mary that is plugged with magic homeopathic.    By one sighting he highlighted ""enabled me"" in Polish while warfare through his priesthood in French...",0,0,0,False,11.479021787643433,-1
Venezuela Prepares for Chavez Recall Vote Supporters and rivals warn of possible fraud; government says Chavez's defeat could produce turmoil in world oil market.,Venezuela Prepares for Chavez Recall Voted Supporters and rivals warn of possible fraud; government says Chavez's defeat could produce turmoil in world oil market.,0,0,2,True,0.44643664360046387,-1
1994 Law Designed to Preserve Guard Jobs (AP) AP - A 1994 law strengthened job protections for National Guard and Reserve troops called to active duty. Here are major provisions of the Uniformed Services Employment and Reemployment Rights Act (USERRA).,1994 Law Designed to Conservation Guard Jobs (AP) AP - A 1994 law strengthened job protections for National Guard and Reserve troops called to active duty. Here are major provisions of the Uniformed Services Employment and Reemployment Rights Act (USERRA).,0,0,3,True,0.8456940650939941,-1
"Iran Warns Its Missiles Can Hit Anywhere in Israel  TEHRAN (Reuters) - A senior Iranian military official said  Sunday Israel and the United States would not dare attack Iran  since it could strike back anywhere in Israel with its latest  missiles, news agencies reported.","Iranians Apprised Its Shell Can Walloped Universally in Gurion  IRAN (Reuters) - para principal Iranian military functionary says  Hier Hebrew and the Uni States would not audacity atac Iranians  because it could knocking back anywhere in Zionism with its lately  missiles, beginner organisms said.",0,0,3,True,8.190144777297974,-1
"Afghan Army Dispatched to Calm Violence KABUL, Afghanistan - Government troops intervened in Afghanistan's latest outbreak of deadly fighting between warlords, flying from the capital to the far west on U.S. and NATO airplanes to retake an air base contested in the violence, officials said Sunday...","Afghan Weapons Emissaries to Calm Abuse PAKISTANI, Iraq - Govern contingent occurred in Afghanistan's novel exploding of assassinated conflict between warlords, flying from the capitalist to the immensely southwest on U.n. and NATO airplane to resumed an air databases slammed in the misuse, directors testified Weekend...",0,0,0,False,10.11003589630127,-1
"Johnson Helps D-Backs End Nine-Game Slide (AP) AP - Randy Johnson took a four-hitter into the ninth inning to help the Arizona Diamondbacks end a nine-game losing streak Sunday, beating Steve Trachsel and the New York Mets 2-0.","Walker Facilitate D-Backs Cease Nine-Game Infiltrating (APS) HAS - Hogan Carter took a four-hitter into the octave inning to helped the Flagstaff Diamondbacks stops a nine-game outof wave Sabbath, battering Steve Trachsel and the Novel Manhattan Sox 2-0.",1,1,1,False,6.563851356506348,-1
"Retailers Vie for Back-To-School Buyers (Reuters) Reuters - Apparel retailers are hoping their\back-to-school fashions will make the grade among\style-conscious teens and young adults this fall, but it could\be a tough sell, with students and parents keeping a tighter\hold on their wallets.","Retailers Vie for Back-To-School Buyers (Reuters) Reuters - Clothes traffickers are wished their\back-to-school fashions will make the grading among\style-conscious teens and underage grownups this chute, but it could\ai a tough vending, with students and parents keeping a tighter\holding on their wallets.",2,2,0,True,3.4945528507232666,-1
"Politics an Afterthought Amid Hurricane (AP) AP - If Hurricane Charley had struck three years ago, President Bush's tour through the wreckage of this coastal city would have been just the sort of post-disaster visit that other presidents have made to the scenes of storms, earthquakes, floods and fires.","Politics an Afterthought Amid Hurricane (OA) HA - If Hurricane Charley had socked three years ago, President Bush's tour through the shipwrecks of this coastal city would have been just the sort of post-disaster visit that other president have made to the scenes of storms, earthquakes, submersion and fires.",0,0,3,True,1.8406627178192139,-1
"Spam suspension hits Sohu.com shares (FT.com) FT.com - Shares in Sohu.com, a leading US-listed Chinese internet portal, fell more than 10 per cent on Friday after China's biggest mobile phone network operator imposed a one-year suspension on its multimedia messaging services because of customers being sent spam.","Spam suspension struck Sohu.kom stocks (FT.com) FT.com - Monetary in Sohu.com, a main US-listed Chinese lnternet doorway, plunged more than 10 per cents on Wednesday after China's biggest mobil mobiles grid farmer delivered a one-year adjourn on its medium messaging serves because of subscriber being sent emails.",3,3,0,True,5.99644136428833,-1
"Erstad's Double Lifts Angels to Win (AP) AP - Darin Erstad doubled in the go-ahead run in the eighth inning, lifting the Anaheim Angels to a 3-2 victory over the Detroit Tigers on Sunday. The win pulled Anaheim within a percentage point of Boston and Texas in the AL wild-card race.","Erstad's Twins Lifters Angel to Yuan (OA) PA - Daren Erstad doubles in the go-ahead runs in the seventh baseman, lifting the Dodgers Sweetie to a 3-2 jens over the Hai Wildcats on Shabbat. The victory pulled Burbank within a share theme of Seattle and Tex in the OF wild-card race.",1,1,0,True,7.565118074417114,-1
Drew Out of Braves' Lineup After Injury (AP) AP - Outfielder J.D. Drew missed the Atlanta Braves' game against the St. Louis Cardinals on Sunday night with a sore right quadriceps.,Telephones Output of Braves' Shaping If Damages (APS) HAD - Outfielder k.D. Requests breached the Sevilla Braves' match against the Thoroughfare. Luiza Matchup on Sabbath noche with a wounding adequate quadriceps.,1,1,0,True,5.704405784606934,-1
"Venezuelans Flood Polls, Voting Extended  CARACAS, Venezuela (Reuters) - Venezuelans voted in huge  numbers on Sunday in a historic referendum on whether to recall  left-wing President Hugo Chavez and electoral authorities  prolonged voting well into the night.","Venezuelans Blizzard Investigate, Suffrage Expansion  CARACAS, Venezuela (Reuters) - Venezuelans voted in huge  numbers on Sunday in a historic referendum on whether to recall  left-wing President Hugo Chavez and val authorities  prolonged voting well into the night.",0,0,3,True,1.970792531967163,-1
"Dell Exits Low-End China Consumer PC Market  HONG KONG (Reuters) - Dell Inc. &lt;DELL.O&gt;, the world's  largest PC maker, said on Monday it has left the low-end  consumer PC market in China and cut its overall growth target  for the country this year due to stiff competition in the  segment.","Dell Exits Low-End China Shoppers PC Market  HONG KONG (Reuters) - Del Inc. &lt;DELL.O&gt;, the world's  largest PC maker, said on Monday it has left the low-end  consumer PC market in China and cut its overall growth target  for the country this year due to stiff competition in the  segment.",3,3,2,True,0.6775803565979004,-1
"China Says Taiwan Spy Also Operated in U.S. - Media  BEIJING (Reuters) - Beijing on Monday accused a  Chinese-American arrested for spying for Taiwan of building an  espionage network in the United States, and said he could go on  trial very soon.","Porcelain Explain Terrace Spy However Operated in yoo.S. - Media  BEIJING (Reuters) - Xing on Hoy defendant a  Chinese-American arrested for spying for Guangzhou of architecture an  wiretapping network in the United States, and said he could go on  litigation very soon.",0,0,3,True,3.5358924865722656,-1
"Another Major Non-Factor Another major, another disappointment for Tiger Woods, the No. 1 ranked player in the world who has not won a major championship since his triumph at the 2002 U.S. Open.","Another Grands Non-Factor Another monumental, another woe for Fu Timber, the Without. 1 ranking players in the monde who gets not won a massive trophy than his win at the 2002 U.sec. Aperture.",1,1,1,False,4.803782224655151,-1
"US fighter squadron to be deployed in South Korea next month (AFP) AFP - A squadron of US Air Force F-15E fighters based in Alaska will fly to South Korea next month for temporary deployment aimed at enhancing US firepower on the Korean peninsula, US authorities said.","US fighter squadron to be deployed in South Korea next month (AFP) AFP - A squadron of US Air Strengths F-15E shooters bedrock in Alaska will fly to South Koryo next month for temporary deployment aimed at enhancing US wildfire on the Koryo lsland, US organizations said.",0,0,3,True,2.391295909881592,-1
Johnson Back to His Best as D-Backs End Streak  NEW YORK (Reuters) - Randy Johnson struck out 14 batters in  8 1/3 innings to help the Arizona Diamondbacks end a nine-game  losing streak with a 2-0 win over the host New York Mets in the  National League Sunday.,Johnson Ago to Her Highest as D-Backs Finished Streak  NEWLY YORKER (Newsday) - Dale Richardson bombard out 14 lefty in  8 1/3 zambrano to backing the Tucson Diamondbacks expiration a nine-game  forfeit avalanche with a 2-0 succeeded over the benefited Innovative Manhattan Zambrano in the  Nation League Saturday.,1,1,1,False,7.756554365158081,-1
"Restive Maldives eases curfew after rounding up dissidents (AFP) AFP - A curfew in the capital of the Maldives was eased but parliament sessions were put off indefinitely and emergency rule continued following last week's riots, officials and residents said.","Restive Maldives eases lockout after rounding up dissidents (AFP) AFP - A curfew in the investors of the Atoll was reassured but congressional sessions were made off eternally and emergencies rules vitals following last week's unrest, insiders and renters testified.",0,0,2,True,4.447291135787964,-1
Vodafone hires Citi for Cesky bid (TheDeal.com) TheDeal.com - The U.K. mobile giant wants to find a way to disentagle the Czech wireless and fixed-line businesses.,Vodafone contracting Citi for Cesky bidding (TheDeal.omg) TheDeal.kom - The yoo.potassium. mobile grands intends to detecting a manners to disentagle the Slovakia wireless and fixed-line businesses.,3,3,2,True,3.092303514480591,-1
"Dollar Briefly Hits 4-Wk Low Vs Euro  LONDON (Reuters) - The dollar dipped to a four-week low  against the euro on Monday before rising slightly on  profit-taking, but steep oil prices and weak U.S. data  continued to fan worries about the health of the world's  largest economy.","Dollar Briefly Hits 4-Wk Low Vs Euro  UK (Newsday) - The dollar dipped to a four-week low  against the eur on Mons before rising slightly on  profit-taking, but steep oil price and weak woo.S. statistics  incessant to fan disturb about the sanitation of the world's  largest save.",2,2,0,True,3.070985794067383,-1
"Promoting a Shared Vision As Michael Kaleko kept running into people who were getting older and having more vision problems, he realized he could do something about it.","Promoting a Shared Vision As Michael Kaleko kept running into people who were getting older and having more eyes problems, he realized he could do something about it.",3,3,1,True,0.2732682228088379,-1
India's Tata expands regional footprint via NatSteel buyout (AFP) AFP - India's Tata Iron and Steel Company Ltd. took a strategic step to expand its Asian footprint with the announcement it will buy the Asia-Pacific steel operations of Singapore's NatSteel Ltd.,India's Tata increasing county prints via NatSteel buyout (AFP) AFP - India's Tata Iron and Steel Company Ltd. took a strategic step to prolong its Asian footprint with the statement it will buy the Asia-Pacific metal operations of Singapore's NatSteel Limited.,0,0,2,True,2.8207602500915527,-1
"Delegates Urge Cleric to Pull Out of Najaf BAGHDAD, Iraq - Delegates at Iraq's National Conference called on radical Shiite cleric Muqtada al-Sadr to abandon his uprising against U.S. and Iraqi troops and pull his fighters out of a holy shrine in Najaf...","Delegates Urged Cleric to Pull Out of Najaf BAGHDAD, Baghdad - Delegates at Iraq's National Conference invite on radical Shia cleric Muqtada al-Sadr to forswear his uprising against U.z. and Iraqi privates and withdrawal his fighters out of a santi shrine in Najaf...",0,0,0,False,7.097216844558716,-1
"Treasuries Slip as Stocks Rally  NEW YORK (Reuters) - U.S. Treasury debt prices slipped on  Monday, though traders characterized the move as profit-taking  rather than any fundamental change in sentiment.","Treasuries Slip as Stocks Rally  NEW YORK (Reuters) - woo.seconds. Treasury credit toll fell on  Monday, though vendors characterize the migrate as profit-taking  rather than any predicate switching in feel.",2,2,3,True,3.8027169704437256,-1
Dollar Rises Vs Euro on Asset Flows Data  NEW YORK (Reuters) - The dollar extended gains against the  euro on Monday after a report on flows into U.S. assets showed  enough of a rise in foreign investments to offset the current  account gap for the month.,Dollar Rises Vs Euro on Asset Flows Databases  INNOVATIVE SCARSDALE (Newsday) - The australians magnification hiked against the  euros on Monday after a report on corrientes into U.S. belongings showed  enough of a augmented in foreign placements to offset the current  ledgers gap for the month.,2,2,0,True,3.2675745487213135,-1
