#[Succeeded /Failed / Skipped / Total] 38 /4 / 8 / 50
#Total time: 304.46082067489624 seconds for 50 samples
original,perturbed,True,Pred_original,Pred_perturbed,success,time,n_positions
Senior Executive's have been studies on various aspects to reach the expectations.,,2,1,-1,False,-1.0,-1
It's impossible to have a plate hand-painted to your own design in Hong Kong.,It's im󠀜possible to have a plate hand-painted to your own design in Hong Kong.,0,0,2,True,2.1241061687469482,1
Jewelry and duty-free shops are an interesting place to buy goods.,⁠Jewelry and duty-free shops are an inter⁩⁦esting⁦ place to buy goods.,1,1,2,True,12.386977910995483,5
Jobs never held onto an idea for long.,,0,2,-1,False,-1.0,-1
Democracies probably won't go to war unless someone attacks them on their soil,,2,1,-1,False,-1.0,-1
"There is no information on the mentality of the man, extraordinary or not, contained within the thin-paged book. ","There‎󠆒 is no information on󠅱 the󠅾󠅋 mentality ​of the man, extraordinary or not,󠅮 contained within︉ the thin-paged book. ",0,0,0,False,33.24950313568115,10
The military didn't pay for her education.,The mili󠅾tary 󠅸didn't p󠇮󠇇ay fo︂r󠅸 her education.,0,0,2,True,13.048510789871216,7
These men filed their midterm exams from home. ,,0,1,-1,False,-1.0,-1
Not many couples with kids can save up for retirement.,N󠇫ot m󠇜any couples with kids can save up for retirement.,2,2,0,True,4.386735439300537,2
"They dodged the draft, I'll have you know.","They dodged the draf﻿t, I'll have you know.",2,2,0,True,1.4370625019073486,1
Lincoln took his hat off.,Lincoln took his hat o󠅓ff.,2,2,1,True,1.521773099899292,1
The stock market can experience much worse damage. ,The stock mark󠅱et can experience much worse damage. ,2,2,1,True,1.474607229232788,1
