original,perturbed,True,Pred_original,Pred_perturbed,success,time,n_positions
it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . ,it offers lit︎tle beyond the momentary joys of pretty and weightless intellectual entertainment . ,0,0,1,True,1.2420837879180908,1
a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ,a synthesis of cliches and absurdities that seems positive󠀾ly decadent in its cinematic flash and e️mptiness . ,0,0,1,True,2.959092617034912,2
a subtle and well-crafted ( for the most part ) chiller . ,a sub​tle and w‮ell-crafted ( for the most part ) chiller . ,1,1,0,True,2.384387731552124,2
has a lot of the virtues of eastwood at his best . ,has a lo‫t of the virtues of eastwood at his best . ,1,1,0,True,1.0901894569396973,1
it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,it 's h︀ampered by a lifetime-channel kind of plot and a lead actress who is o​ut of her depth . ,0,0,1,True,3.0587408542633057,2
"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ","it feels like an aft󠅅er-school special gussied up with some fancy special effects , and watching its r󠁪ote plot points connect is a󠆎bout as exciting as gazing a‫t an egg timer for 93 minutes . ",0,0,1,True,9.67287540435791,4
"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ","for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily w‮ell-acted drama . ",1,1,0,True,3.3660168647766113,2
"mr. tsai is a very original artist in his medium , and what time is it there ? ","mr. tsai is a very or󠄛iginal artist in his medium , and what time is it there ? ",1,1,0,True,1.3581230640411377,1
sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,sad​e is an en⁧gaging look at the controversial eponymous and fiercely atheistic hero . ,1,1,0,True,2.657663345336914,2
so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises ,so devo󠁾id of a︎ny kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises ,0,0,1,True,3.4218389987945557,2
"a tender , heartfelt family drama . ","a tende󠀾r , heartfel‏t family drama . ",1,1,0,True,2.1289222240448,2
... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,... a hollow joke told by a cinematic gymnast havi󠁫ng t󠁻oo much fun embellishing the misanthropic tale to actually engage it . ,0,0,1,True,5.148189306259155,3
the cold turkey would 've been a far better title . ,the co️ld turkey would 've b󠅾een a far bet󠅾ter title . ,0,0,1,True,4.089609622955322,3
manages to be both repulsively sadistic and mundane . ,manages to be both repul󠅣sively sadistic a︍nd mundane . ,0,0,1,True,2.497298240661621,2
"it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ","it 's jus‍t disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ",0,0,1,True,4.14699125289917,2
"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","this is a story of two misfits who do n't stand a chance alone , but together they are magnifice󠄜nt . ",1,1,0,True,1.5908308029174805,1
"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","schaeffer h󠅎as to find some hook on which to hang his persistently useless movies , and it might as we︎ll be the resuscitation of the middle-aged character . ",0,0,1,True,6.1082048416137695,3
the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ,the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ,1,1,0,True,1.311058759689331,1
"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","on this tricky to󠀠pic , tadpole is very muc󠆒h a st⁨ep in the righ‫t direction , w‮ith its blend of frankness , civility and compassion . ",1,1,0,True,10.025198698043823,5
"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ","the script kicks in , and mr. hartley 's di︃stended pace and foot-dragging rhythms follow . ",0,0,1,True,1.532301664352417,1
you wonder why enough was n't just a music video rather than a full-length movie . ,you wonder w️hy enough was n't just a music video rather th󠁾an a ful󠀼l-length movie . ,0,0,1,True,4.409417629241943,3
"if you 're hard up for raunchy college humor , this is your ticket right here . ","if you 're hard up for raunchy college humor , this is your ticke󠄙t right here . ",1,1,0,True,1.3451342582702637,1
"a fast , funny , highly enjoyable movie . ","a fas‍t , funny , highly e‮njoyable movie . ",1,1,0,True,3.3212671279907227,3
good old-fashioned slash-and-hack is back ! ,good old-fashioned slash-and-hack is b​ack ! ,1,1,0,True,1.039792537689209,1
"this one is definitely one to skip , even for horror movie fanatics . ","this one is definitely one to s︅kip , even for horror movie fanatics . ",0,0,1,True,1.1690185070037842,1
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ","for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou nev󠄖er really builds up a head of emotional steam . ",0,0,1,True,2.0811374187469482,1
"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling . ","exquisitely n‮uanced in mood tics and dialogue , this chamber drama is sup󠆒erbly acted by the deeply appealing veteran bouquet and the chilling but quit⁧e human berling . ",1,1,0,True,11.1971116065979,5
uses high comedy to evoke surprising poignance . ,uses high comedy to evoke surprising poignance . ,1,1,0,True,3.4771311283111572,3
"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ","one of creepies󠄙t , scariest movies to come along in a long , long time , easily r󠄃ivaling blair witch or the others . ",1,1,0,True,3.5553033351898193,2
a string of rehashed sight gags based in insipid vulgarity . ,a stri󠆾ng of r󠅣ehashed sight ga️gs based in in󠁺sipid vulga󠀉rity . ,0,0,1,True,7.491866588592529,5
among the year 's most intriguing explorations of alientation . ,among the year 's most in󠄝triguing explo󠄄rations of alientation . ,1,1,0,True,2.6316633224487305,2
the movie fails to live up to the sum of its parts . ,the movie fa󠄶ils to live up to the sum of its parts . ,0,0,1,True,1.1896946430206299,1
the son 's room is a triumph of gentility that earns its moments of pathos . ,the son 's room is a triumph of g󠄄entility that ea‮rns its moments of pathos . ,1,1,0,True,4.450609922409058,3
"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ","there is nothing outstanding about this film , bu󠄟t it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ",1,1,0,True,3.7933714389801025,2
this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ,this is a train wrec󠆗k of an action film -- a stupefying at‫tempt by the fi󠇝lmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic histo󠆆ry down the toil️et in favor of bright flashes and loud bangs . ,0,0,0,False,15.04987645149231,5
the draw ( for `` big bad love '' ) is a solid performance by arliss howard . ,the draw ( for `` big bad love '' ) is a s⁧olid performance by arliss howard . ,1,1,0,True,1.3633430004119873,1
"green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project . ","green might want to hang onto that ski m󠁽ask , as robbery may be the on󠆨ly way to p󠆾ay for hi󠁫s next project . ",0,0,1,True,7.289026498794556,4
it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ,it 's on‍e puss‍y-ass world when even killer-thrillers revolve around group therapy sessions . ,0,0,1,True,2.9011878967285156,2
"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ","tho️ugh it 's become almost redundant to say so , major kud󠆆os go to leigh for actually casting people who look working-class . ",1,1,0,True,3.414426803588867,2
"the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ","the band 's courage in the face of official repression is ins‭piring , especially for aging hippies ( this one included ) . ",1,1,0,True,1.5734529495239258,1
the movie achieves as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ,the movie achieves as grea󠄙t an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ,1,1,0,True,1.4651641845703125,1
"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ","the film f󠁼lat lines whe󠆝n it should peak and is more mi󠁠ssed opportunity and trif​le than dark , decadent truffle . ",0,0,1,True,7.048180103302002,4
jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ,jaglom ... put ( s ) the audience in the p⁩rivileged position of eavesdropping on his characters ,1,1,0,True,1.3702306747436523,1
fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ,fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go a‎way . ,1,1,0,True,1.9305927753448486,1
"we know the plot 's a little crazy , but it held my interest from start to finish . ","we know the plot 's a little crazy , but i‍t held my interest from start to finish . ",1,1,0,True,1.31587553024292,1
"it 's a scattershot affair , but when it hits its mark it 's brilliant . ","it 's a scattershot affair , bu󠀙t when it hits its mark it 's bril󠅵liant . ",1,1,0,True,2.8937201499938965,2
"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people . ","hardly a masterpiece , b󠄃ut it introduces viewers to a goo‬d charitable enterprise and some int󠄔eresting real people . ",1,1,0,True,4.796676158905029,3
"you wo n't like roger , but you will quickly recognize him . ",,0,1,-1,False,-1.0,-1
if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,,1,0,-1,False,-1.0,-1
"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ","byler reveals his characters in a way that intrigues and even fa󠆜scinates us , and he ne󠆆ver reduces the situation to simple melodrama . ",1,1,0,True,5.597257375717163,3
this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ,,0,1,-1,False,-1.0,-1
"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ","it 's difficult to imagine the process that produced such a script , but here 's gue󠅖ssing that spray cheese and underarm noises played a crucial role . ",0,0,1,True,1.8016703128814697,1
"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ","no so︈phomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smo󠇜oth sleight of hand . ",1,1,0,True,3.6404130458831787,2
"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ","on the whole , the movie lac󠆾ks wit , feeling and believability to compensate for its incessant coarseness and banality . ",0,0,1,True,1.581665277481079,1
why make a documentary about these marginal historical figures ? ,why make a documentary about these marginal historical figures ? ,0,0,1,True,0.9657778739929199,1
