original,perturbed,True,Pred_original,Pred_perturbed,success,time,n_positions
"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ","󠅷t󠁭󠁉󠅄󠄧he weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ",1,1,1,False,15.2050142288208,5
"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands . ","(󠄛 w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands . ",0,0,1,True,2.5795183181762695,1
"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ","󠆽a󠁛󠅱󠄕󠆉s surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ",1,1,1,False,10.691143035888672,5
"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ","󠄡e︉󠆾󠄯󠁰scaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ",1,1,1,False,7.773518323898315,5
"there 's ... tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate . ","󠆙󠅝󠆤t󠆦h︎ere 's ... tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate . ",1,1,1,False,8.99025821685791,5
"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ","󠀨󠅂󠄨t󠁕󠄸his illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ",1,1,1,False,13.129988431930542,5
the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation . ,󠁩󠇞󠇗the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation . ,1,1,0,True,4.965213298797607,3
holm ... embodies the character with an effortlessly regal charisma . ,󠁃󠁁‎󠆪󠇃holm ... embodies the character with an effortlessly regal charisma . ,1,1,1,False,5.342629432678223,5
"the title not only describes its main characters , but the lazy people behind the camera as well . ","󠇬the title not only describes its main characters , but the lazy people behind the camera as well . ",0,0,1,True,1.357696533203125,1
it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . ,󠆍it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . ,0,0,1,True,1.309821367263794,1
a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ,a󠁡󠀒󠆡󠅗󠆄 synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ,0,0,0,False,8.879405975341797,5
a subtle and well-crafted ( for the most part ) chiller . ,󠆪󠁖󠄥a󠄶󠇄 subtle and well-crafted ( for the most part ) chiller . ,1,1,1,False,4.918566465377808,5
has a lot of the virtues of eastwood at his best . ,h󠁷as a lot of the virtues of eastwood at his best . ,1,1,0,True,0.7135586738586426,1
it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,i󠀩󠄋󠇬󠅊t󠆞 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,0,0,0,False,7.989997386932373,5
"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ","󠀲i󠇀󠄪󠁋t󠆈 feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ",0,0,0,False,19.9206440448761,5
"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ","󠁒󠁳󠄵󠀯󠆜for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ",1,1,1,False,10.013341665267944,5
"mr. tsai is a very original artist in his medium , and what time is it there ? ","m󠄙r. tsai is a very original artist in his medium , and what time is it there ? ",1,1,0,True,1.1172311305999756,1
sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,󠁢󠄢󠀶󠁤︄sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,1,1,1,False,6.926253318786621,5
so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises ,󠀶󠇋󠆽󠅄‪so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises ,0,0,0,False,10.480974912643433,5
"a tender , heartfelt family drama . ","󠆍a󠇪󠇯󠅭⁦ tender , heartfelt family drama . ",1,1,1,False,3.3167648315429688,5
... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,󠅗󠆑󠇁󠄂.󠄙.. a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,0,0,0,False,10.951956748962402,5
the cold turkey would 've been a far better title . ,󠅘󠆀󠇧t󠇟h󠆉e cold turkey would 've been a far better title . ,0,0,0,False,4.46368932723999,5
manages to be both repulsively sadistic and mundane . ,󠅊m󠁸󠄳󠆽󠆍anages to be both repulsively sadistic and mundane . ,0,0,0,False,4.562012434005737,5
"it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ","󠅐󠁶󠆉󠅠i󠄪t 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ",0,0,0,False,18.56632375717163,5
"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","t󠇄󠀷󠅊󠁍󠄮his is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ",1,1,1,False,8.512289047241211,5
"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","󠄅s‍︁󠅮︅chaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ",0,0,0,False,14.564645051956177,5
the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ,t󠁆he primitive force of this film seems to bubble up from the vast collective memory of the combatants . ,1,1,0,True,1.4418528079986572,1
"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","󠄈󠁅o󠅰︍󠇩n this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ",1,1,1,False,11.642916202545166,5
"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ","t󠀔he script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ",0,0,1,True,1.3492867946624756,1
you wonder why enough was n't just a music video rather than a full-length movie . ,󠄍󠀵y󠄖󠄄o󠅡u wonder why enough was n't just a music video rather than a full-length movie . ,0,0,0,False,6.8406901359558105,5
"if you 're hard up for raunchy college humor , this is your ticket right here . ","︈󠀑if you 're hard up for raunchy college humor , this is your ticket right here . ",1,1,0,True,2.379598379135132,2
"a fast , funny , highly enjoyable movie . ","󠄏󠀶󠀨󠄷a 󠇁fast , funny , highly enjoyable movie . ",1,1,1,False,3.878451347351074,5
good old-fashioned slash-and-hack is back ! ,g󠄭󠆷ood old-fashioned slash-and-hack is back ! ,1,1,0,True,1.4157109260559082,2
"this one is definitely one to skip , even for horror movie fanatics . ","t󠇄his one is definitely one to skip , even for horror movie fanatics . ",0,0,1,True,0.9350364208221436,1
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ","󠄖for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ",0,0,1,True,2.9676196575164795,1
"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling . ","󠁬󠀻󠆜e󠇘x󠄪quisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling . ",1,1,1,False,16.57782506942749,5
uses high comedy to evoke surprising poignance . ,󠅦󠄙󠁌u󠆷󠄓ses high comedy to evoke surprising poignance . ,1,1,1,False,4.071526765823364,5
"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ","o󠀲󠀬󠅬󠀮󠇉ne of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ",1,1,1,False,10.203770637512207,5
a string of rehashed sight gags based in insipid vulgarity . ,󠀺󠀢󠅺a󠆕 󠄾string of rehashed sight gags based in insipid vulgarity . ,0,0,0,False,5.284631013870239,5
among the year 's most intriguing explorations of alientation . ,󠆢󠆺󠀵󠀱󠁣among the year 's most intriguing explorations of alientation . ,1,1,1,False,5.162559270858765,5
the movie fails to live up to the sum of its parts . ,󠅷the movie fails to live up to the sum of its parts . ,0,0,1,True,0.731257438659668,1
the son 's room is a triumph of gentility that earns its moments of pathos . ,󠆒󠅪t󠅬󠆚󠄨he son 's room is a triumph of gentility that earns its moments of pathos . ,1,1,1,False,6.397704839706421,5
"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ","t‮󠁝󠅣󠀛󠅋here is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ",1,1,1,False,15.996826887130737,5
this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ,󠆒󠅟t󠅐󠄌󠆲his is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ,0,0,0,False,28.24720573425293,5
the draw ( for `` big bad love '' ) is a solid performance by arliss howard . ,󠀞󠅵󠁪󠄰󠁅the draw ( for `` big bad love '' ) is a solid performance by arliss howard . ,1,1,1,False,6.528738260269165,5
"green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project . ","󠀀󠇢󠆴󠅤󠁽green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project . ",0,0,0,False,8.960957050323486,5
it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ,󠀏󠆩󠄹i󠆗t 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ,0,0,1,True,6.0241007804870605,4
"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ","󠅯t󠀡hough it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ",1,1,0,True,4.079916715621948,2
"the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ","󠇜󠇪󠅳󠆻󠁕the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ",1,1,1,False,10.470996618270874,5
the movie achieves as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ,󠆅the movie achieves as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ,1,1,0,True,1.588864803314209,1
"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ","󠄔󠇌t󠅲󠅝󠅚he film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ",0,0,0,False,9.506362199783325,5
jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ,j󠆉aglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ,1,1,0,True,1.3444247245788574,1
fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ,f󠅠resnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ,1,1,0,True,2.396365165710449,1
"we know the plot 's a little crazy , but it held my interest from start to finish . ","w󠀴e know the plot 's a little crazy , but it held my interest from start to finish . ",1,1,0,True,1.1714880466461182,1
"it 's a scattershot affair , but when it hits its mark it 's brilliant . ","󠁵﻿󠄔󠆣i󠆌t 's a scattershot affair , but when it hits its mark it 's brilliant . ",1,1,1,False,6.224553823471069,5
"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people . ","󠁐󠅓󠁝h󠄼󠀔ardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people . ",1,1,1,False,9.444053173065186,5
"you wo n't like roger , but you will quickly recognize him . ",,0,1,-1,False,-1.0,-1
if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,,1,0,-1,False,-1.0,-1
"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ","󠀉󠇅󠆖󠀪󠅁byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ",1,1,1,False,11.992081880569458,5
this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ,,0,1,-1,False,-1.0,-1
"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ","i󠄧t 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ",0,0,1,True,2.5080225467681885,1
"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ","n󠀈󠅊o sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ",1,1,0,True,4.461496353149414,2
"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ","​on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ",0,0,1,True,1.815915822982788,1
why make a documentary about these marginal historical figures ? ,w󠀳hy make a documentary about these marginal historical figures ? ,0,0,1,True,0.8101155757904053,1
